,bidhigh,bidlow,bidclose,bidopen,tickqty,row_count,ema,ema_slow,ema_res1,ema_res2,ema_res3,rsi,sto_k,sto_d,MediaSell,MediaBuy,MediaTriggerSell,MediaTriggerBuy,value1,peaks_min,peaks_max,trend_min,trend_max,volumenPipsDiference,volumLimitOperation,volumEnableOperation,priceInPositionSell,priceInPositionBuy,sell,zone_sell,buy,zone_buy
50,151.256,151.24,151.256,151.24,173,50,151.27958638826647,151.27958638826647,151.27958638826647,151.27958638826647,151.27958638826647,47.976672064976654,0.36517512504920835,0.2731706358164605,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
51,151.256,151.224,151.231,151.256,206,51,151.2785535625325,151.2785535625325,151.2785535625325,151.2785535625325,151.2785535625325,42.041766724343056,0.37453889844231153,0.33362041000276277,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
52,151.251,151.227,151.245,151.231,166,52,151.27785240313747,151.27785240313747,151.27785240313747,151.27785240313747,151.27785240313747,46.04633650977581,0.4377633011020877,0.39250364630130974,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
53,151.257,151.237,151.242,151.245,187,53,151.27711565994,151.27711565994,151.27711565994,151.27711565994,151.27711565994,45.32729009436426,0.4890852098635719,0.43380666758914826,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
54,151.243,151.226,151.226,151.241,228,54,151.2760823753268,151.2760823753268,151.2760823753268,151.2760823753268,151.2760823753268,41.61396563656996,0.4728863119776334,0.4665873571261812,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
55,151.236,151.224,151.231,151.226,115,55,151.27518559944124,151.27518559944124,151.27518559944124,151.27518559944124,151.27518559944124,43.17270454146073,0.47781646862307253,0.4799367088377876,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
56,151.237,151.222,151.222,151.232,185,56,151.27414419299424,151.27414419299424,151.27414419299424,151.27414419299424,151.27414419299424,41.05870276003897,0.44912068328018545,0.4666135777249439,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
57,151.227,151.203,151.224,151.221,264,57,151.27317740992697,151.27317740992697,151.27317740992697,151.27317740992697,151.27317740992697,41.73795723837161,0.3961676698025303,0.44103904311941206,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
58,151.224,151.207,151.222,151.224,250,58,151.27220556399854,151.27220556399854,151.27220556399854,151.27220556399854,151.27220556399854,41.228887061447246,0.32413402191237145,0.38981008382194254,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
59,151.234,151.205,151.229,151.222,376,59,151.27139722464,151.27139722464,151.27139722464,151.27139722464,151.27139722464,43.799393724325064,0.30263294613608055,0.3409799993112001,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
60,151.241,151.226,151.236,151.229,232,60,151.2707445777616,151.2707445777616,151.2707445777616,151.2707445777616,151.2707445777616,46.31515675965536,0.35828234637312606,0.3283514453188145,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
61,151.24,151.221,151.226,151.234,255,61,151.2699313342134,151.2699313342134,151.2699313342134,151.2699313342134,151.2699313342134,43.345297284502095,0.32475984885965387,0.32855973841508845,0,0,0.0,0.0,1,,,NOT FINDED,NOT FINDED,,0.0006,0,0,0,0,0.0,0,0.0
