,bidhigh,bidlow,bidclose,bidopen,tickqty,row_count,ema,ema_slow,ema_res1,ema_res2,ema_res3,rsi,sto_k,sto_d,MediaSell,MediaBuy,MediaTriggerSell,MediaTriggerBuy,value1,peaks_min,peaks_max,trend_min,trend_max,volumenPipsDiference,volumLimitOperation,volumEnableOperation,priceInPositionSell,priceInPositionBuy,sell,zone_sell,buy,zone_buy
279,176.887,176.842,176.848,176.887,311,279,176.97522938988402,176.97522938988402,176.97522938988402,176.97522938988402,176.97522938988402,37.58293755814674,0.3299811218854129,0.3928690322237432,0,0,0.0,0.0,1,1.0,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
280,176.857,176.823,176.857,176.849,177,280,176.97453019375425,176.97453019375425,176.97453019375425,176.97453019375425,176.97453019375425,39.67311251638959,0.2875798621877467,0.34029041471844373,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
281,176.892,176.856,176.889,176.857,198,281,176.97402534747138,176.97402534747138,176.97402534747138,176.97402534747138,176.97402534747138,46.49834185796377,0.31544901725429825,0.31100333377581935,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
282,176.906,176.878,176.906,176.891,252,282,176.97362459008747,176.97362459008747,176.97362459008747,176.97362459008747,176.97362459008747,49.7352615438395,0.3714866348405146,0.32483850476085324,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
283,176.93,176.906,176.927,176.906,213,283,176.9733504315803,176.9733504315803,176.9733504315803,176.9733504315803,176.9733504315803,53.46181789847621,0.45839131315883436,0.38177565508454914,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
284,176.932,176.908,176.921,176.928,232,284,176.97304318451495,176.97304318451495,176.97304318451495,176.97304318451495,176.97304318451495,52.27540235107141,0.5430566440229319,0.45764486400742693,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
285,176.937,176.915,176.924,176.922,196,285,176.97275588709888,176.97275588709888,176.97275588709888,176.97275588709888,176.97275588709888,52.83610932620791,0.6192327662834652,0.5402269078217438,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
286,176.927,176.908,176.917,176.925,127,286,176.97242987468715,176.97242987468715,176.97242987468715,176.97242987468715,176.97242987468715,51.32848836820316,0.6654482126899387,0.6092458743321119,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
287,176.926,176.904,176.912,176.917,202,287,176.97207718709996,176.97207718709996,176.97207718709996,176.97207718709996,176.97207718709996,50.23157255308145,0.6917533707969687,0.6588114499234575,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
288,176.922,176.905,176.909,176.912,204,288,176.97170972667791,176.97170972667791,176.97170972667791,176.97170972667791,176.97170972667791,49.55083412552919,0.7063712849673579,0.6878576228180885,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
289,176.93,176.908,176.908,176.91,166,289,176.97133926062244,176.97133926062244,176.97133926062244,176.97133926062244,176.97133926062244,49.31216320083293,0.7104076747135336,0.7028441101592868,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
290,176.923,176.891,176.899,176.908,160,290,176.97091938003652,176.97091938003652,176.97091938003652,176.97091938003652,176.97091938003652,47.123437959659036,0.6290895328995681,0.6819561641934866,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
291,176.9,176.884,176.898,176.898,130,291,176.97049689791712,176.97049689791712,176.97049689791712,176.97049689791712,176.97049689791712,46.8757492966753,0.5147096178269194,0.6180689418133404,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
292,176.901,176.872,176.878,176.898,188,292,176.96996195095946,176.96996195095946,176.96996195095946,176.96996195095946,176.96996195095946,42.13050039092481,0.4211260509492976,0.5216417338919284,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
293,176.9,176.867,176.887,176.877,222,293,176.96948300643072,176.96948300643072,176.96948300643072,176.96948300643072,176.96948300643072,44.82352583753706,0.3801308005791111,0.4386554897851094,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
294,176.907,176.883,176.905,176.887,178,294,176.96911140384532,176.96911140384532,176.96911140384532,176.96911140384532,176.96911140384532,49.826815174006846,0.41773547715367226,0.40633077622736036,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
295,176.912,176.897,176.903,176.905,180,295,176.96873109058558,176.96873109058558,176.96873109058558,176.96873109058558,176.96873109058558,49.2946794273425,0.4583336887667372,0.4187333221665069,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
296,176.924,176.895,176.923,176.902,256,296,176.96846847971355,176.96846847971355,176.96846847971355,176.96846847971355,176.96846847971355,54.50092980391562,0.5568184726273305,0.47762921284924664,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
297,176.93,176.909,176.91,176.921,284,297,176.96813331106895,176.96813331106895,176.96813331106895,176.96813331106895,176.96813331106895,50.86381485316506,0.584871679624379,0.5333412803394822,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
298,176.918,176.902,176.91,176.909,168,298,176.96780064276064,176.96780064276064,176.96780064276064,176.96780064276064,176.96780064276064,50.86381485316506,0.6078243035310551,0.5831714852609216,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.1939999999999884,0.0006,1,0,0,0,0.0,0,0.0
299,176.932,176.909,176.932,176.909,155,299,176.9675961272265,176.9675961272265,176.9675961272265,176.9675961272265,176.9675961272265,56.503021170057444,0.6791289756163179,0.6239416529239173,0,0,0.0,0.0,1,,1.0,DOWNWARD-TREND,DOWNWARD-TREND,0.08399999999997476,0.0006,1,1,0,1,1.0,0,0.0
300,176.932,176.875,176.875,176.932,194,300,176.96706806914656,176.96706806914656,176.96706806914656,176.96706806914656,176.96706806914656,42.851096430670836,0.5556509800497146,0.6142014197323624,0,0,0.0,0.0,1,,,DOWNWARD-TREND,DOWNWARD-TREND,0.08399999999997476,0.0006,1,0,0,1,0.0,0,0.0
301,176.894,176.873,176.894,176.875,177,301,176.9666520875217,176.9666520875217,176.9666520875217,176.9666520875217,176.9666520875217,47.39078447417434,0.5152295897376755,0.5833365151345692,0,0,0.0,0.0,1,,,DOWNWARD-TREND,DOWNWARD-TREND,0.08399999999997476,0.0006,1,0,0,1,0.0,0,0.0
302,176.899,176.879,176.889,176.894,220,302,176.96621075948264,176.96621075948264,176.96621075948264,176.96621075948264,176.96621075948264,46.35260630356165,0.4662085798013611,0.5123630498629169,0,0,0.0,0.0,1,,,DOWNWARD-TREND,DOWNWARD-TREND,0.08399999999997476,0.0006,1,0,0,1,0.0,0,0.0
303,176.889,176.864,176.876,176.889,206,303,176.9656989211769,176.9656989211769,176.9656989211769,176.9656989211769,176.9656989211769,43.68659050752613,0.38463317613733367,0.45535711522545663,0,0,0.0,0.0,1,,,DOWNWARD-TREND,DOWNWARD-TREND,0.08399999999997476,0.0006,1,0,0,1,0.0,0,0.0
304,176.888,176.862,176.863,176.878,278,304,176.9651172057932,176.9651172057932,176.9651172057932,176.9651172057932,176.9651172057932,41.15070818268646,0.31469987138509115,0.38851387577459523,0,0,0.0,0.0,1,,,DOWNWARD-TREND,DOWNWARD-TREND,0.08399999999997476,0.0006,1,0,0,1,0.0,0,0.0
305,176.869,176.857,176.867,176.863,117,305,176.96456237035656,176.96456237035656,176.96456237035656,176.96456237035656,176.96456237035656,42.255727128715364,0.26802189740464333,0.3224516483090226,0,0,0.0,0.0,1,,,DOWNWARD-TREND,DOWNWARD-TREND,0.08399999999997476,0.0006,1,0,0,1,0.0,0,0.0
306,176.876,176.862,176.869,176.867,240,306,176.96402287913205,176.96402287913205,176.96402287913205,176.96402287913205,176.96402287913205,42.830801239416644,0.23510092001091695,0.2726075629335504,0,0,0.0,0.0,1,,,DOWNWARD-TREND,DOWNWARD-TREND,0.08399999999997476,0.0006,1,0,0,1,0.0,0,0.0
307,176.886,176.863,176.877,176.87,145,307,176.9635324080115,176.9635324080115,176.9635324080115,176.9635324080115,176.9635324080115,45.17097774850324,0.22924594377708057,0.24412292039754685,0,0,0.0,0.0,1,,,DOWNWARD-TREND,DOWNWARD-TREND,0.08399999999997476,0.0006,1,0,0,1,0.0,0,0.0
308,176.875,176.845,176.862,176.875,206,308,176.96296109877994,176.96296109877994,176.96296109877994,176.96296109877994,176.96296109877994,41.73864523735304,0.18756486309033862,0.21730390895944532,0,0,0.0,0.0,1,1.0,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,1,0.0,0,0.0
309,176.889,176.86,176.889,176.863,218,309,176.96254560886823,176.96254560886823,176.96254560886823,176.96254560886823,176.96254560886823,49.18520634362574,0.3068712516194034,0.24122735282894078,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,-1.0,0,0.0
310,176.917,176.886,176.911,176.892,137,310,176.962256512019,176.962256512019,176.962256512019,176.962256512019,176.962256512019,54.286092847244284,0.4328946604158755,0.3091102583752058,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
311,176.919,176.896,176.902,176.911,207,311,176.96191910494622,176.96191910494622,176.96191910494622,176.96191910494622,176.96191910494622,51.99824452781697,0.5026095459060751,0.4141251526471179,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
312,176.915,176.885,176.912,176.902,255,312,176.96164003092065,176.96164003092065,176.96164003092065,176.96164003092065,176.96164003092065,54.29151954847993,0.5930441739231523,0.5095161267483675,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
313,176.915,176.896,176.897,176.913,166,313,176.96127923591834,176.96127923591834,176.96127923591834,176.96127923591834,176.96127923591834,50.42020789577322,0.6124906877552652,0.5693814691948308,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
314,176.902,176.885,176.901,176.895,221,314,176.9609433151187,176.9609433151187,176.9609433151187,176.9609433151187,176.9609433151187,51.4101362740169,0.6429469263452419,0.6161605960078864,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
315,176.927,176.897,176.919,176.901,229,315,176.96070994462218,176.96070994462218,176.96070994462218,176.96070994462218,176.96070994462218,55.67695685089444,0.7078656670097434,0.65443442703675,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
316,176.925,176.906,176.922,176.918,218,316,176.96049490246853,176.96049490246853,176.96049490246853,176.96049490246853,176.96049490246853,56.36125121435665,0.7609810002806991,0.7039311978785614,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
317,176.933,176.909,176.912,176.922,197,317,176.9602259232166,176.9602259232166,176.9602259232166,176.9602259232166,176.9602259232166,53.415971847156406,0.7741359699266613,0.7476608790723678,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
318,176.92,176.899,176.904,176.913,171,318,176.9599145475385,176.9599145475385,176.9599145475385,176.9599145475385,176.9599145475385,51.12594573584787,0.7160286034936719,0.750381857900344,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
319,176.918,176.903,176.915,176.903,173,319,176.95966619748765,176.95966619748765,176.95966619748765,176.95966619748765,176.95966619748765,54.02940254227422,0.7167506755857068,0.7356384163353464,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
320,176.926,176.912,176.917,176.916,205,320,176.9594306415787,176.9594306415787,176.9594306415787,176.9594306415787,176.9594306415787,54.55532359027476,0.7318869163883469,0.7215553984892417,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
321,176.921,176.896,176.917,176.917,197,321,176.95919674375412,176.95919674375412,176.95919674375412,176.95919674375412,176.95919674375412,54.55532359027476,0.7442711134086888,0.730969568460914,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
322,176.926,176.893,176.893,176.92,201,322,176.9588323898851,176.9588323898851,176.9588323898851,176.9588323898851,176.9588323898851,47.128077397608756,0.6089490927889272,0.6950357075286542,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
323,176.915,176.888,176.89,176.892,225,323,176.95845410114788,176.95845410114788,176.95845410114788,176.95845410114788,176.95845410114788,46.284166934607036,0.4982310759182131,0.6171504273719429,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
324,176.9,176.878,176.891,176.892,188,324,176.95808394383866,176.95808394383866,176.95808394383866,176.95808394383866,176.95808394383866,46.62551099271037,0.4133254257512904,0.5068351981528102,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
325,176.92,176.888,176.893,176.892,208,325,176.95772732620208,176.95772732620208,176.95772732620208,176.95772732620208,176.95772732620208,47.34255047691474,0.3552208028874951,0.42225910151899954,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
326,176.928,176.894,176.927,176.894,272,326,176.95755921050483,176.95755921050483,176.95755921050483,176.95755921050483,176.95755921050483,57.69442669496539,0.47245338418067784,0.41366653760648786,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
327,176.949,176.918,176.949,176.928,154,327,176.9575124504221,176.9575124504221,176.9575124504221,176.9575124504221,176.9575124504221,62.76870599484323,0.5683709506932819,0.4653483792538184,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
328,176.967,176.949,176.963,176.952,163,328,176.95754238558274,176.95754238558274,176.95754238558274,176.95754238558274,176.95754238558274,65.5832929874397,0.6468489596581398,0.5625577648440333,0,0,0.0,0.0,1,,,UPWARD-TREND,DOWNWARD-TREND,0.06999999999999318,0.0006,1,0,0,0,0.0,0,0.0
329,176.982,176.959,176.979,176.965,198,329,176.95765926811873,176.95765926811873,176.95765926811873,176.95765926811873,176.95765926811873,68.49925917276033,0.7110582397202962,0.6420927166905728,0,0,0.0,0.0,1,,1.0,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
330,176.984,176.972,176.979,176.98,100,330,176.95777534507383,176.95777534507383,176.95777534507383,176.95777534507383,176.95777534507383,68.49925917276033,0.763593105225697,0.7071667682013778,0,0,0.0,0.0,1,,1.0,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
331,176.98,176.952,176.954,176.98,143,331,176.95775483981328,176.95775483981328,176.95775483981328,176.95775483981328,176.95775483981328,59.46267886921296,0.7555036540202115,0.7433849996554017,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
332,176.958,176.943,176.946,176.953,131,332,176.9576910868018,176.9576910868018,176.9576910868018,176.9576910868018,176.9576910868018,56.88953639270469,0.732541804770356,0.7505461880054216,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
333,176.957,176.944,176.95,176.947,159,333,176.95764943340367,176.95764943340367,176.95764943340367,176.95764943340367,176.95764943340367,57.866283996675655,0.7212532121674454,0.7364328903193378,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
334,176.957,176.944,176.948,176.951,160,334,176.95759724828983,176.95759724828983,176.95759724828983,176.95759724828983,176.95759724828983,57.17234878741804,0.7063953342680762,0.7200634504019593,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
335,176.97,176.94,176.969,176.949,129,335,176.95765882832418,176.95765882832418,176.95765882832418,176.95765882832418,176.95765882832418,62.263411924867825,0.7248129657997012,0.7174871707450744,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
336,176.976,176.962,176.966,176.967,118,336,176.95770381108142,176.95770381108142,176.95770381108142,176.95770381108142,176.95770381108142,61.150780268719025,0.703221627665325,0.7114766425777008,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
337,176.968,176.94,176.94,176.967,199,337,176.95760847049326,176.95760847049326,176.95760847049326,176.95760847049326,176.95760847049326,52.447918762028,0.5753631499079931,0.6677992477910065,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
338,176.965,176.92,176.963,176.939,267,338,176.9576374651763,176.9576374651763,176.9576374651763,176.9576374651763,176.9576374651763,58.099809740123206,0.5779777753325859,0.618854184301968,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
339,176.965,176.941,176.944,176.965,227,339,176.95756422681762,176.95756422681762,176.95756422681762,176.95756422681762,176.95756422681762,52.56952736326365,0.4915389257382652,0.5482932836596147,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
340,176.954,176.937,176.945,176.943,241,340,176.9574968450324,176.9574968450324,176.9574968450324,176.9574968450324,176.9574968450324,52.82275714192234,0.433516174350092,0.5010109584736476,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
341,176.945,176.917,176.918,176.945,209,341,176.95728531396847,176.95728531396847,176.95728531396847,176.95728531396847,176.95728531396847,45.75582810489486,0.3546950517409843,0.4265833839431138,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
342,176.919,176.888,176.906,176.917,278,342,176.9570110220871,176.9570110220871,176.9570110220871,176.9570110220871,176.9570110220871,43.01542418773491,0.29020504233353256,0.3594720894748696,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
343,176.917,176.896,176.904,176.907,251,343,176.95672788454175,176.95672788454175,176.95672788454175,176.95672788454175,176.95672788454175,42.56024307564268,0.23744048918198113,0.294113527752166,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
344,176.904,176.874,176.882,176.904,194,344,176.95632929264534,176.95632929264534,176.95632929264534,176.95632929264534,176.95632929264534,37.840940208667384,0.1942694911488936,0.2406383408881358,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
345,176.894,176.867,176.882,176.881,270,345,176.95593335810534,176.95593335810534,176.95593335810534,176.95593335810534,176.95593335810534,37.840940208667384,0.1589477654854584,0.1968859152721111,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
346,176.887,176.862,176.865,176.883,213,346,176.95544962330433,176.95544962330433,176.95544962330433,176.95544962330433,176.95544962330433,34.45216361852026,0.13004817176082956,0.16108847613172725,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
347,176.875,176.86,176.874,176.866,199,347,176.95501691326055,176.95501691326055,176.95501691326055,176.95501691326055,176.95501691326055,37.62083629742042,0.12310063774863332,0.13736552499830715,0,0,0.0,0.0,1,,,UPWARD-TREND,UPWARD-TREND,0.11700000000001864,0.0006,1,0,0,0,0.0,0,0.0
348,176.874,176.853,176.861,176.874,178,348,176.95451809684627,176.95451809684627,176.95451809684627,176.95451809684627,176.95451809684627,35.00218180620806,0.10071870361251815,0.11795583770732707,0,0,0.0,0.0,1,1.0,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
349,176.881,176.861,176.871,176.863,186,349,176.95407556428856,176.95407556428856,176.95407556428856,176.95407556428856,176.95407556428856,38.52866847784637,0.10405123369166842,0.10929019168427334,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
350,176.88,176.861,176.874,176.871,165,350,176.95365182614864,176.95365182614864,176.95365182614864,176.95365182614864,176.95365182614864,39.58230805791129,0.12660013219111468,0.11045668983176712,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
351,176.877,176.863,176.877,176.873,144,351,176.95324673200705,176.95324673200705,176.95324673200705,176.95324673200705,176.95324673200705,40.67184884844943,0.16822839098470557,0.1329599189558296,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
352,176.883,176.871,176.871,176.876,148,352,176.95281263079835,176.95281263079835,176.95281263079835,176.95281263079835,176.95281263079835,39.15863560317639,0.17992470890299525,0.15825107735960517,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
353,176.891,176.864,176.89,176.871,153,353,176.95248152927772,176.95248152927772,176.95248152927772,176.95248152927772,176.95248152927772,45.97797983746745,0.32902930728426893,0.22572746905732324,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
354,176.917,176.89,176.911,176.891,256,354,176.9522631488368,176.9522631488368,176.9522631488368,176.9522631488368,176.9522631488368,52.30816764193235,0.45102397868712923,0.31999266495813117,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
355,176.916,176.886,176.915,176.911,353,355,176.95206722546808,176.95206722546808,176.95206722546808,176.95206722546808,176.95206722546808,53.422026802284584,0.5508378007440149,0.4436303622384711,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
356,176.918,176.894,176.904,176.916,205,356,176.95181481558615,176.95181481558615,176.95181481558615,176.95181481558615,176.95181481558615,49.9824891371086,0.5954666181171729,0.5324427991827724,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
357,176.905,176.895,176.899,176.904,122,357,176.95153782401044,176.95153782401044,176.95153782401044,176.95153782401044,176.95153782401044,48.462888229120466,0.6151460882238469,0.5871501690283448,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
358,176.903,176.885,176.898,176.899,156,358,176.9512573918181,176.9512573918181,176.9512573918181,176.9512573918181,176.9512573918181,48.149203059637394,0.6148715928442938,0.6084947663951045,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
359,176.918,176.89,176.91,176.898,189,359,176.9510415537102,176.9510415537102,176.9510415537102,176.9510415537102,176.9510415537102,52.1327305365091,0.664233782575094,0.6314171545477448,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
360,176.911,176.884,176.887,176.911,207,360,176.9507069349799,176.9507069349799,176.9507069349799,176.9507069349799,176.9507069349799,45.02860415228879,0.6095797064044051,0.6295616939412643,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
361,176.908,176.883,176.904,176.887,211,361,176.9504631906079,176.9504631906079,176.9504631906079,176.9504631906079,176.9504631906079,50.3830505450197,0.6351106688763315,0.6363080526186101,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
362,176.92,176.896,176.909,176.903,243,362,176.95024707627135,176.95024707627135,176.95024707627135,176.95024707627135,176.95024707627135,51.860668538698306,0.6624931446650373,0.6357278399819246,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
363,176.911,176.889,176.889,176.908,281,363,176.9499282334624,176.9499282334624,176.9499282334624,176.9499282334624,176.9499282334624,45.99082498532847,0.5550268586221093,0.617543557387826,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
364,176.913,176.874,176.907,176.889,174,364,176.94970502665163,176.94970502665163,176.94970502665163,176.94970502665163,176.94970502665163,51.30547071585849,0.5839830141974157,0.6005010058281873,0,0,0.0,0.0,1,,,DOWNWARD-TREND,UPWARD-TREND,0.11800000000002342,0.0006,1,0,0,0,0.0,0,0.0
365,176.938,176.907,176.93,176.907,242,365,176.94960269326438,176.94960269326438,176.94960269326438,176.94960269326438,176.94960269326438,57.0866653899088,0.659622466161522,0.5995441129936822,0,0,0.0,0.0,1,,1.0,DOWNWARD-TREND,DOWNWARD-TREND,0.06900000000001683,0.0006,1,1,0,1,1.0,0,0.0
